CODIGO,TÍTULO,AUTOR,EDITORIAL,ESTADO,UBICACIÓN 
DRTSC.2.2607,20 POEMAS DE AMOR Y UNA CANCIÓN DESESPERADA,PABLO NERUDA,GRADIFCO,EXCELENTE,M4H4
DRTSC.2.2608,20 POEMAS DE AMOR Y UNA CANCIÓN DESESPERADA,PABLO NERUDA,GRADIFCO,EXCELENTE,M4H4
DRTSC.2.2609,20 POEMAS DE AMOR Y UNA CANCIÓN DESESPERADA,PABLO NERUDA,EDITORIAL CLÁSICOS ROXSIL,EXCELENTE,M4H4
DRTSC.2.2610,EN EL OÍDO AZUL DE LA ESPESURA,VÍCTOR RIVERA,VALPARAÍSO EDICIONES,EXCELENTE,M4H5
DRTSC.2.2611,EN EL OÍDO AZUL DE LA ESPESURA,VÍCTOR RIVERA,VALPARAÍSO EDICIONES,EXCELENTE,M4H5
DRTSC.2.2612,EN EL OÍDO AZUL DE LA ESPESURA,VÍCTOR RIVERA,VALPARAÍSO EDICIONES,EXCELENTE,M4H5
DRTSC.2.2613,EN EL OÍDO AZUL DE LA ESPESURA,VÍCTOR RIVERA,VALPARAÍSO EDICIONES,EXCELENTE,M4H5
DRTSC.2.2614,EN EL OÍDO AZUL DE LA ESPESURA,VÍCTOR RIVERA,VALPARAÍSO EDICIONES,EXCELENTE,M4H5
DRTSC.2.2615,PÁGINAS COLOMBIANAS: POESÍA Y OTROS TEMAS,TITO MOSQUERA IRURITA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS  (DPI),EXCELENTE,M4H5
DRTSC.2.2616,PÁGINAS COLOMBIANAS: POESÍA Y OTROS TEMAS,TITO MOSQUERA IRURITA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS  (DPI),EXCELENTE,M4H5
DRTSC.2.2617,PÁGINAS COLOMBIANAS: POESÍA Y OTROS TEMAS,TITO MOSQUERA IRURITA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS  (DPI),EXCELENTE,M4H5
DRTSC.2.2618,ANTOLOGÍA DE LA LOCURA,ALBERTO ORELLANA RAMÍREZ,EDITORIAL LIS,EXCELENTE,M4H5
DRTSC.2.2619,A LA IZQUIERDA DEL CORAZÓN II: SEGUIREMOS PRONUNCIANDO TU NOMBRE. ANTOLOGÍA POÉTICA: HOMENAJE A ROQUE DALTON,"JORGE ALBERTO RODRIGUEZ CANALES, LUIS MELGAR BRIZUELA Y JOSEFINA SIBRIÁN DE RODRÍGUEZ",EDITORIAL SHURSHIKUIKAT,EXCELENTE,M4H5
DRTSC.2.2620,ATÁVICA MEMORIA: VIRGINIA,LAURI GARCÍA DUEÑAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2621,ATÁVICA MEMORIA: VIRGINIA,LAURI GARCÍA DUEÑAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2622,ATÁVICA MEMORIA: VIRGINIA,LAURI GARCÍA DUEÑAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2623,BALCÓN DEL VÉRTIGO,ANDRÉ CRUCHAGA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2624,BALCÓN DEL VÉRTIGO,ANDRÉ CRUCHAGA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2625,BALCÓN DEL VÉRTIGO,ANDRÉ CRUCHAGA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2626,CANTO GERMINAL: PREMIO DE POESÍA HUGO LINDO EN EL CENTENARIO DE SU NACIMIENTO (1917 - 2017),JUAN CARLOS CÁRCAMO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2627,CANTO GERMINAL: PREMIO DE POESÍA HUGO LINDO EN EL CENTENARIO DE SU NACIMIENTO (1917 - 2017),JUAN CARLOS CÁRCAMO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2628,CANTO GERMINAL: PREMIO DE POESÍA HUGO LINDO EN EL CENTENARIO DE SU NACIMIENTO (1917 - 2017),JUAN CARLOS CÁRCAMO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2629,CIEGO AFÁN,ITALO LÓPEZ VALLECILLOS ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2630,CIEGO AFÁN,ITALO LÓPEZ VALLECILLOS ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2631,CIEGO AFÁN,ITALO LÓPEZ VALLECILLOS ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2632,CONCIERTO DE BARRO SOLAR,"MARLENY DE J. HERRERA, KENNY RODRÍGUEZ Y LILIAN A. MARTÍNEZ",FUNDACIÓN MARÍA ESCALON DE NUÑEZ,EXCELENTE,M4H5
DRTSC.2.2633,CORASÓN CON S,SERAFÍN QUITEÑO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2634,CORASÓN CON S,SERAFÍN QUITEÑO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2635,CORASÓN CON S,SERAFÍN QUITEÑO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2636,CUANDO SE ENCIENDAN LAS LÁMPARAS,ROBERTO ARMIJO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2637,CUANDO SE ENCIENDAN LAS LÁMPARAS,ROBERTO ARMIJO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2638,CUANDO SE ENCIENDAN LAS LÁMPARAS,ROBERTO ARMIJO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2639,DEL IMPOSIBLE RETORNO,ALBERTO QUIÑÓNEZ CASTRO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2640,DEL IMPOSIBLE RETORNO,ALBERTO QUIÑÓNEZ CASTRO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2641,DEL IMPOSIBLE RETORNO,ALBERTO QUIÑÓNEZ CASTRO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2642,DEVOCIONARIO,DAVID ESCOBAR GALINDO,EDITORIAL RUBÉN H. DIMAS,EXCELENTE,M4H5
DRTSC.2.2643,DONDE HABITA LA LLUVIA,JUAN CARLOS CÁRCAMO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2644,DONDE HABITA LA LLUVIA,JUAN CARLOS CÁRCAMO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2645,DONDE HABITA LA LLUVIA,JUAN CARLOS CÁRCAMO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2646,DOS,LORENA HENRÍQUEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2647,DOS,LORENA HENRÍQUEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2648,DOS,LORENA HENRÍQUEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2649,DOS NACIONES EN VERSOS II. ANTOLOGÍA POÉTICA CUBANA - SALVADOREÑA,"JORGE ALBERTO RODRIGUEZ CANALES, LUIS MELGAR BRIZUELA Y JOSEFINA SIBRIÁN DE RODRÍGUEZ",EDITORIAL SHURSHIKUIKAT,EXCELENTE,M4H5
DRTSC.2.2650,EL BOSQUE DE APOLO Y OTROS POEMAS,VICENTE ROSALES Y ROSALES,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2651,EL BOSQUE DE APOLO Y OTROS POEMAS,VICENTE ROSALES Y ROSALES,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2652,EL BOSQUE DE APOLO Y OTROS POEMAS,VICENTE ROSALES Y ROSALES,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2653,EL GRITO ES HACIA DENTRO,MARÍA CRISTINA ORANTES,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2654,EL GRITO ES HACIA DENTRO,MARÍA CRISTINA ORANTES,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2655,EL SURCO DE LA ESTIRPE. POESÍA COMPLETA,PEDRO GEOFFROY RIVAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2656,EL SURCO DE LA ESTIRPE. POESÍA COMPLETA,PEDRO GEOFFROY RIVAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2657,EL SURCO DE LA ESTIRPE. POESÍA COMPLETA,PEDRO GEOFFROY RIVAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2658,EL SURCO DE LA ESTIRPE. POESÍA COMPLETA,PEDRO GEOFFROY RIVAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M4H5
DRTSC.2.2659,EN BUSCA DE ÍTACA. OBRA ESCOGIDA,ROBERTO ARMIJO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2660,EN BUSCA DE ÍTACA. OBRA ESCOGIDA,ROBERTO ARMIJO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2661,EN BUSCA DE ÍTACA. OBRA ESCOGIDA,ROBERTO ARMIJO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2662,ENTRE AYER Y MAÑANA,RENÁN ALCIDES ORELLANA,IMPRENTA CRITERIO,EXCELENTE,M5I1
DRTSC.2.2663,ENTRE UNA Y TRES DE LA MADRUGADA,JOHANNA RAABE,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2664,ENTRE UNA Y TRES DE LA MADRUGADA,JOHANNA RAABE,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2665,ENTRE UNA Y TRES DE LA MADRUGADA,JOHANNA RAABE,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2666,FIN DE HOMBRE,VLADIMIR AMAYA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2667,FIN DE HOMBRE,VLADIMIR AMAYA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2668,FIN DE HOMBRE,VLADIMIR AMAYA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2669,FUNERAL DE ÁRBOLES,ROBERTO DERAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2670,FUNERAL DE ÁRBOLES,ROBERTO DERAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2671,FUNERAL DE ÁRBOLES,ROBERTO DERAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2672,JÍCARAS TRISTES,ALFREDO ESPINO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2673,JÍCARAS TRISTES,ALFREDO ESPINO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2674,JÍCARAS TRISTES,ALFREDO ESPINO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2675,JÍCARAS TRISTES,ALFREDO ESPINO,EDITORIAL CLÁSICOS ROXSIL,EXCELENTE,M5I1
DRTSC.2.2676,JUGLARSE LA VIDA ,RICARDO CASTRORRIVAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2677,JUGLARSE LA VIDA ,RICARDO CASTRORRIVAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2678,JUGLARSE LA VIDA ,RICARDO CASTRORRIVAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2679,JUGUEMOS A CONTAR CUENTOS,KORINA BRUNI,KORINA BRUNI,EXCELENTE,M5I1
DRTSC.2.2680,LA GRIETA,RENÉ FIGUEROA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2681,LA GRIETA,RENÉ FIGUEROA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2682,LA GRIETA,RENÉ FIGUEROA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2683,LA HABITACIÓN,JORGE GALÁN,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2684,LA HABITACIÓN,JORGE GALÁN,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2685,LA HABITACIÓN,JORGE GALÁN,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2686,LA HABITACIÓN,JORGE GALÁN,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2687,LA PRINCESA DE LOS AHORCADOS Y OTRAS CREATURAS AÉREAS,VLADIMIR AMAYA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2688,LA PRINCESA DE LOS AHORCADOS Y OTRAS CREATURAS AÉREAS,VLADIMIR AMAYA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2689,LA PRINCESA DE LOS AHORCADOS Y OTRAS CREATURAS AÉREAS,VLADIMIR AMAYA,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2690,LA VENTANA EN EL ROSTRO,ROQUE DALTON,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2691,LAS HISTORIAS PROHIBIDAS DEL PULGARCITO,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I1
DRTSC.2.2692,LAS HISTORIAS PROHIBIDAS DEL PULGARCITO,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I1
DRTSC.2.2693,LAS HISTORIAS PROHIBIDAS DEL PULGARCITO,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I1
DRTSC.2.2694,LAS HISTORIAS PROHIBIDAS DEL PULGARCITO,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I1
DRTSC.2.2695,LAS HISTORIAS PROHIBIDAS DEL PULGARCITO,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I1
DRTSC.2.2696,LAS HISTORIAS PROHIBIDAS DEL PULGARCITO,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I1
DRTSC.2.2697,LAS HISTORIAS PROHIBIDAS DEL PULGARCITO,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I1
DRTSC.2.2698,LAS HISTORIAS PROHIBIDAS DEL PULGARCITO,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I1
DRTSC.2.2699,LAS OTRAS VOCES. ANTOLOGÍA DE POESÍA JOVEN SALVADOREÑA,"LYA AYALA, ROXANA MÉNDEZ, CLAUDIA MEYER, KRISMA MANCÍA Y OTROS",DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2700,LAS OTRAS VOCES. ANTOLOGÍA DE POESÍA JOVEN SALVADOREÑA,"LYA AYALA, ROXANA MÉNDEZ, CLAUDIA MEYER, KRISMA MANCÍA Y OTROS",DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2701,LAS OTRAS VOCES. ANTOLOGÍA DE POESÍA JOVEN SALVADOREÑA,"LYA AYALA, ROXANA MÉNDEZ, CLAUDIA MEYER, KRISMA MANCÍA Y OTROS",DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I1
DRTSC.2.2702,LÍNEA SIN FIN,RENAN ALCIDES ORELLANA,TALLERES GRÁFICOS UCA EDITORES,EXCELENTE,M5I1
DRTSC.2.2703,LOS FUSIBLES FOSFORESCENTES,ALFONSO FAJARDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I2
DRTSC.2.2704,LOS FUSIBLES FOSFORESCENTES,ALFONSO FAJARDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I2
DRTSC.2.2705,LOS FUSIBLES FOSFORESCENTES,ALFONSO FAJARDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS (DPI),EXCELENTE,M5I2
DRTSC.2.2706,LOS NIETOS DEL JAGUAR,PEDRO GEOFFROY RIVAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2707,LOS NIETOS DEL JAGUAR,PEDRO GEOFFROY RIVAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2708,LOS NIETOS DEL JAGUAR,PEDRO GEOFFROY RIVAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2709,LOS PECES NACEN EN LOS ÁRBOLES,AÍDA FLORES ESCALANTE,EDITORIAL RUBÉN H. DIMAS,EXCELENTE,M5I2
DRTSC.2.2710,MADRE - FLOR DEL UNIVERSO,HYLDA MILLAN,IMPRENTA RICALDONE,EXCELENTE,M5I2
DRTSC.2.2711,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA I,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2712,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA I,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2713,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA I,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2714,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA I,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2715,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA I,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2716,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA II,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2717,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA II,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2718,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA II,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2719,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA II,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2720,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA II,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2721,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA III,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I2
DRTSC.2.2722,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA III,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2723,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA III,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2724,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA III,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2725,MAÑANA SERÁ EL ASOMBRO. POESÍA COMPLETA III,HUGO LINDO,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2726,MNEMOSINE,ROXANA MÉNDEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2727,MNEMOSINE,ROXANA MÉNDEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2728,MNEMOSINE,ROXANA MÉNDEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2729,MNEMOSINE,ROXANA MÉNDEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,DAÑO POR HUMEDAD,M5I3
DRTSC.2.2730,MONÓLOGO SOBRE UNA CONFLAGRACIÓN Y UN EPÍLOGO,OMAR CHÁVEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2731,MONÓLOGO SOBRE UNA CONFLAGRACIÓN Y UN EPÍLOGO,OMAR CHÁVEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2732,MONÓLOGO SOBRE UNA CONFLAGRACIÓN Y UN EPÍLOGO,OMAR CHÁVEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2733,NOCTILALIA,ROBERTO CARLOS DERAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2734,NOCTILALIA,ROBERTO CARLOS DERAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2735,NOCTILALIA,ROBERTO CARLOS DERAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2736,NO PRONUNCIES MI NOMBRE. POESÍA COMPLETA I,ROQUE DALTON,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2737,NO PRONUNCIES MI NOMBRE. POESÍA COMPLETA I,ROQUE DALTON,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2738,NO PRONUNCIES MI NOMBRE. POESÍA COMPLETA I,ROQUE DALTON,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2739,OBRA ESCOGIDA I,MATILDE ELENA LÓPEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2740,OBRA ESCOGIDA I,MATILDE ELENA LÓPEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2741,OBRA ESCOGIDA I,MATILDE ELENA LÓPEZ,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2742,OBRA POÉTICA,RAUL CONTRERAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2743,OBRA POÉTICA,RAUL CONTRERAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2744,OBRA POÉTICA,RAUL CONTRERAS,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I3
DRTSC.2.2745,OBRAS: POESÍA Y PROSA,RICARDO TRIGUEROS DE LEÓN,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I4
DRTSC.2.2746,OBRAS: POESÍA Y PROSA,RICARDO TRIGUEROS DE LEÓN,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I4
DRTSC.2.2747,OBRAS: POESÍA Y PROSA,RICARDO TRIGUEROS DE LEÓN,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I4
DRTSC.2.2748,PALABRA DE DIOSA,CARMEN GONZÁLEZ HUGUET,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I4
DRTSC.2.2749,PALABRA DE DIOSA,CARMEN GONZÁLEZ HUGUET,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I4
DRTSC.2.2750,PALABRA DE DIOSA,CARMEN GONZÁLEZ HUGUET,DIRECCIÓN DE PUBLICACIONES E IMPRESOS,EXCELENTE,M5I4
DRTSC.2.2751,PARA ASCENDER AL ALBA,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I4
DRTSC.2.2752,PARA ASCENDER AL ALBA,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I4
DRTSC.2.2753,PARA ASCENDER AL ALBA,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I4
DRTSC.2.2754,PARA ASCENDER AL ALBA,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I4
DRTSC.2.2755,PARA ASCENDER AL ALBA,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I4
DRTSC.2.2756,PARA ASCENDER AL ALBA,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I4
DRTSC.2.2757,PARA ASCENDER AL ALBA,ROQUE DALTON,MINISTERIO DE EDUCACIÓN (MINED),EXCELENTE,M5I4
